0	1.65013
1	1.66905
2	1.68754
3	1.70656
4	1.72511
5	1.74412
6	1.76259
7	1.78161
8	1.80085
9	1.81986
10	1.83833
11	1.85734
12	1.87588
13	1.89489
14	1.91336
15	1.93237
16	1.95193
17	1.97094
18	1.98941
19	2.00842
20	2.02697
21	2.04598
22	2.06444
23	2.08345
24	2.10267
25	2.12165
26	2.14006
27	2.15898
28	2.17735
29	2.19608
30	2.21411
31	2.2324
32	1.64978
33	1.63084
34	1.61232
35	1.59328
36	1.57473
37	1.55571
38	1.53725
39	1.51825
40	1.49902
41	1.48002
42	1.46156
43	1.44256
44	1.42403
45	1.40502
46	1.38656
47	1.36755
48	1.348
49	1.32899
50	1.31052
51	1.2915
52	1.27296
53	1.25394
54	1.23546
55	1.21644
56	1.19718
57	1.17816
58	1.15967
59	1.14064
60	1.12208
61	1.10304
62	1.08455
63	1.06553
