0	1.65
1	1.66787
2	1.6867
3	1.70456
4	1.72535
5	1.7432
6	1.762
7	1.77983
8	1.80443
9	1.82225
10	1.84102
11	1.85882
12	1.87956
13	1.89735
14	1.91608
15	1.93386
16	1.96323
17	1.98098
18	1.99966
19	2.01739
20	2.03803
21	2.05573
22	2.07438
23	2.09207
24	2.11644
25	2.13409
26	2.15269
27	2.17032
28	2.19084
29	2.20845
30	2.22698
31	2.24456
32	1.65
33	1.6327
34	1.61431
35	1.59703
36	1.57632
37	1.55907
38	1.54071
39	1.52348
40	1.49807
41	1.48086
42	1.46254
43	1.44535
44	1.42468
45	1.40751
46	1.38923
47	1.37209
48	1.33928
49	1.32214
50	1.30389
51	1.28679
52	1.26616
53	1.24908
54	1.23087
55	1.21381
56	1.18839
57	1.17136
58	1.15319
59	1.13619
60	1.11562
61	1.09864
62	1.08052
63	1.06357
0	1.65
1	1.66842
2	1.68539
3	1.70379
4	1.72584
5	1.74423
6	1.76118
7	1.77956
8	1.80274
9	1.8211
10	1.83802
11	1.85637
12	1.87836
13	1.89669
14	1.91358
15	1.9319
16	1.96346
17	1.98174
18	1.99859
19	2.01686
20	2.03874
21	2.05698
22	2.07379
23	2.09202
24	2.11498
25	2.13318
26	2.14994
27	2.16811
28	2.18987
29	2.20801
30	2.22472
31	2.24283
32	1.65
33	1.63213
34	1.61485
35	1.597
36	1.57599
37	1.55817
38	1.54092
39	1.52312
40	1.50096
41	1.48318
42	1.46596
43	1.44821
44	1.42723
45	1.4095
46	1.39232
47	1.37462
48	1.34148
49	1.32378
50	1.30663
51	1.28896
52	1.26802
53	1.25038
54	1.23327
55	1.21565
56	1.19345
57	1.17585
58	1.15878
59	1.14121
60	1.12034
61	1.1028
62	1.08577
63	1.06826
0	1.65
1	1.66818
2	1.68615
3	1.70431
4	1.72562
5	1.74377
6	1.76172
7	1.77986
8	1.80684
9	1.82496
10	1.84288
11	1.86099
12	1.88222
13	1.90031
14	1.91821
15	1.93628
16	1.96365
17	1.98169
18	1.99954
19	2.01757
20	2.0387
21	2.05671
22	2.07451
23	2.0925
24	2.11923
25	2.13718
26	2.15493
27	2.17286
28	2.19388
29	2.21178
30	2.22947
31	2.24733
32	1.65
33	1.63234
34	1.61459
35	1.59695
36	1.57776
37	1.56014
38	1.54243
39	1.52484
40	1.49499
41	1.47741
42	1.45974
43	1.44219
44	1.42303
45	1.40551
46	1.38787
47	1.37037
48	1.33825
49	1.32076
50	1.30315
51	1.28569
52	1.26657
53	1.24913
54	1.23156
55	1.21414
56	1.1843
57	1.16691
58	1.14939
59	1.13203
60	1.11296
61	1.09563
62	1.07815
63	1.06084
0	1.65
1	1.66807
2	1.68667
3	1.70472
4	1.72027
5	1.73831
6	1.75689
7	1.77492
8	1.80744
9	1.82546
10	1.844
11	1.862
12	1.87749
13	1.89548
14	1.91399
15	1.93196
16	1.9659
17	1.98383
18	2.0023
19	2.02022
20	2.03564
21	2.05354
22	2.07196
23	2.08985
24	2.12207
25	2.13992
26	2.15828
27	2.17611
28	2.19144
29	2.20924
30	2.22755
31	2.24532
32	1.65
33	1.63263
34	1.61526
35	1.59791
36	1.58392
37	1.56659
38	1.54925
39	1.53195
40	1.49436
41	1.47708
42	1.45977
43	1.44252
44	1.42854
45	1.41131
46	1.39404
47	1.37682
48	1.33708
49	1.31988
50	1.30264
51	1.28547
52	1.27152
53	1.25437
54	1.23717
55	1.22004
56	1.18251
57	1.16541
58	1.14826
59	1.13119
60	1.11727
61	1.10022
62	1.08311
63	1.06609
0	1.65
1	1.66775
2	1.687
3	1.70473
4	1.7272
5	1.74493
6	1.76414
7	1.78186
8	1.80218
9	1.81988
10	1.83907
11	1.85675
12	1.87915
13	1.89682
14	1.91598
15	1.93363
16	1.96609
17	1.98371
18	2.00282
19	2.02042
20	2.04271
21	2.0603
22	2.07936
23	2.09692
24	2.11705
25	2.13459
26	2.1536
27	2.17111
28	2.19328
29	2.21076
30	2.22971
31	2.24716
32	1.65
33	1.63256
34	1.61347
35	1.59606
36	1.57344
37	1.55605
38	1.537
39	1.51964
40	1.49988
41	1.48253
42	1.46352
43	1.44619
44	1.42362
45	1.40631
46	1.38734
47	1.37006
48	1.34097
49	1.3237
50	1.30476
51	1.28752
52	1.26499
53	1.24777
54	1.22888
55	1.21169
56	1.19188
57	1.17471
58	1.15585
59	1.13871
60	1.11625
61	1.09914
62	1.08034
63	1.06325
0	1.65
1	1.66796
2	1.68465
3	1.7026
4	1.72542
5	1.74335
6	1.76002
7	1.77794
8	1.80319
9	1.8211
10	1.83774
11	1.85564
12	1.87839
13	1.89626
14	1.91288
15	1.93074
16	1.95894
17	1.97677
18	1.99334
19	2.01116
20	2.03381
21	2.0516
22	2.06814
23	2.08592
24	2.11094
25	2.12869
26	2.14518
27	2.16291
28	2.18544
29	2.20313
30	2.21957
31	2.23724
32	1.65
33	1.63289
34	1.61551
35	1.59842
36	1.57848
37	1.56142
38	1.54407
39	1.52703
40	1.49827
41	1.48125
42	1.46393
43	1.44693
44	1.42703
45	1.41006
46	1.39278
47	1.37583
48	1.34147
49	1.32453
50	1.30728
51	1.29036
52	1.2705
53	1.25361
54	1.2364
55	1.21953
56	1.19077
57	1.17393
58	1.15676
59	1.13994
60	1.12014
61	1.10334
62	1.08622
63	1.06945
0	1.65
1	1.66731
2	1.68476
3	1.70205
4	1.72264
5	1.73992
6	1.75734
7	1.77462
8	1.8104
9	1.82766
10	1.84505
11	1.86229
12	1.88281
13	1.90004
14	1.9174
15	1.93462
16	1.97133
17	1.98851
18	2.00583
19	2.02299
20	2.04341
21	2.06055
22	2.07783
23	2.09495
24	2.1304
25	2.14749
26	2.16471
27	2.18177
28	2.20207
29	2.21911
30	2.23627
31	2.25328
32	1.65
33	1.63389
34	1.61454
35	1.59845
36	1.57681
37	1.56075
38	1.54144
39	1.52539
40	1.49164
41	1.47561
42	1.45634
43	1.44034
44	1.41875
45	1.40277
46	1.38354
47	1.36758
48	1.33667
49	1.32072
50	1.30152
51	1.2856
52	1.26405
53	1.24815
54	1.229
55	1.21312
56	1.1794
57	1.16355
58	1.14444
59	1.12861
60	1.10714
61	1.09134
62	1.07229
63	1.05651
0	1.65
1	1.66696
2	1.68707
3	1.70403
