0	1.65
1	1.63114
2	1.61277
3	1.59392
4	1.57539
5	1.55653
6	1.53816
7	1.51931
8	1.4999
9	1.48105
10	1.46268
11	1.44382
12	1.42529
13	1.40644
14	1.38807
15	1.36921
16	1.3492
17	1.33034
18	1.31197
19	1.29312
20	1.27459
21	1.25573
22	1.23736
23	1.21851
24	1.19911
25	1.18025
26	1.16188
27	1.14303
28	1.1245
29	1.10564
30	1.08727
31	1.06842
32	1.65
33	1.63114
34	1.61277
35	1.59392
36	1.57539
37	1.55653
38	1.53816
39	1.51931
40	1.4999
41	1.48105
42	1.46268
43	1.44382
44	1.42529
45	1.40644
46	1.38807
47	1.36921
48	1.3492
49	1.33034
50	1.31197
51	1.29312
52	1.27459
53	1.25573
54	1.23736
55	1.21851
56	1.19911
57	1.18025
58	1.16188
59	1.14303
60	1.1245
61	1.10564
62	1.08727
63	1.06842
0	1.65
1	1.62988
2	1.61413
3	1.594
4	1.57391
5	1.55379
6	1.53804
7	1.51792
8	1.50096
9	1.48084
10	1.46509
11	1.44497
12	1.42487
13	1.40475
14	1.389
15	1.36888
16	1.34746
17	1.32734
18	1.31159
19	1.29147
20	1.27137
21	1.25125
22	1.2355
23	1.21538
24	1.19843
25	1.1783
26	1.16256
27	1.14243
28	1.12234
29	1.10222
30	1.08647
31	1.06635
32	1.65
33	1.62988
34	1.61413
35	1.594
36	1.57391
37	1.55379
38	1.53804
39	1.51792
40	1.50096
41	1.48084
42	1.46509
43	1.44497
44	1.42487
45	1.40475
46	1.389
47	1.36888
48	1.34746
49	1.32734
50	1.31159
51	1.29147
52	1.27137
53	1.25125
54	1.2355
55	1.21538
56	1.19843
57	1.1783
58	1.16256
59	1.14243
60	1.12234
61	1.10222
62	1.08647
63	1.06635
0	1.65
1	1.63029
2	1.61255
3	1.59284
4	1.57892
5	1.55921
6	1.54146
7	1.52175
8	1.49821
9	1.4785
10	1.46076
11	1.44105
12	1.42713
13	1.40742
14	1.38967
15	1.36996
16	1.34994
17	1.33023
18	1.31249
19	1.29278
20	1.27886
21	1.25915
22	1.24141
23	1.2217
24	1.19816
25	1.17845
26	1.16071
27	1.141
28	1.12708
29	1.10737
30	1.08963
31	1.06992
32	1.65
33	1.63029
34	1.61255
35	1.59284
36	1.57892
37	1.55921
38	1.54146
39	1.52175
40	1.49821
41	1.4785
42	1.46076
43	1.44105
44	1.42713
45	1.40742
46	1.38967
47	1.36996
48	1.34994
49	1.33023
50	1.31249
51	1.29278
52	1.27886
53	1.25915
54	1.24141
55	1.2217
56	1.19816
57	1.17845
58	1.16071
59	1.141
60	1.12708
61	1.10737
62	1.08963
63	1.06992
0	1.65
1	1.63215
2	1.61142
3	1.59357
4	1.57655
5	1.5587
6	1.53796
7	1.52011
8	1.50181
9	1.48396
10	1.46322
11	1.44538
12	1.42836
13	1.41051
14	1.38977
15	1.37192
16	1.34871
17	1.33086
18	1.31012
19	1.29227
20	1.27525
21	1.25741
22	1.23667
23	1.21882
24	1.20052
25	1.18267
26	1.16193
27	1.14409
28	1.12707
29	1.10922
30	1.08849
31	1.07064
32	1.65
33	1.63215
34	1.61142
35	1.59357
36	1.57655
37	1.5587
38	1.53796
39	1.52011
40	1.50181
41	1.48396
42	1.46322
43	1.44538
44	1.42836
45	1.41051
46	1.38977
47	1.37192
48	1.34871
49	1.33086
50	1.31012
51	1.29227
52	1.27525
53	1.25741
54	1.23667
55	1.21882
56	1.20052
57	1.18267
58	1.16193
59	1.14409
60	1.12707
61	1.10922
62	1.08849
63	1.07064
0	1.65
1	1.63081
2	1.61201
3	1.59282
4	1.57604
5	1.55685
6	1.53805
7	1.51886
8	1.49988
9	1.48069
