0	1.65
1	1.63289
2	1.61489
3	1.59777
4	1.57748
5	1.56036
6	1.54236
7	1.52525
8	1.50002
9	1.48291
10	1.46491
11	1.44779
12	1.4275
13	1.41038
14	1.39238
15	1.37527
16	1.34121
17	1.3241
18	1.3061
19	1.28898
20	1.26869
21	1.25158
22	1.23357
23	1.21646
24	1.19123
25	1.17412
26	1.15612
27	1.13901
28	1.11871
29	1.1016
30	1.0836
31	1.06649
32	1.65
33	1.63289
34	1.61489
35	1.59777
36	1.57748
37	1.56036
38	1.54236
39	1.52525
40	1.50002
41	1.48291
42	1.46491
43	1.44779
44	1.4275
45	1.41038
46	1.39238
47	1.37527
48	1.34121
49	1.3241
50	1.3061
51	1.28898
52	1.26869
53	1.25158
54	1.23357
55	1.21646
56	1.19123
57	1.17412
58	1.15612
59	1.13901
60	1.11871
61	1.1016
62	1.0836
63	1.06649
0	1.65
1	1.63167
2	1.61671
3	1.59838
4	1.57593
5	1.5576
6	1.54264
7	1.52431
8	1.50064
9	1.48231
10	1.46734
11	1.44902
12	1.42657
13	1.40824
14	1.39327
15	1.37495
16	1.33836
17	1.32003
18	1.30507
19	1.28674
20	1.26429
21	1.24597
22	1.231
23	1.21267
24	1.189
25	1.17068
26	1.15571
27	1.13738
28	1.11494
29	1.09661
30	1.08165
31	1.06332
32	1.65
33	1.63167
34	1.61671
35	1.59838
36	1.57593
37	1.5576
38	1.54264
39	1.52431
40	1.50064
41	1.48231
42	1.46734
43	1.44902
44	1.42657
45	1.40824
46	1.39327
47	1.37495
48	1.33836
49	1.32003
50	1.30507
51	1.28674
52	1.26429
53	1.24597
54	1.231
55	1.21267
56	1.189
57	1.17068
58	1.15571
59	1.13738
60	1.11494
61	1.09661
62	1.08165
63	1.06332
0	1.65
1	1.6319
2	1.61508
3	1.59698
4	1.58104
5	1.56294
6	1.54612
7	1.52802
8	1.49833
9	1.48022
10	1.4634
11	1.4453
12	1.42937
13	1.41127
14	1.39445
15	1.37635
16	1.34397
17	1.32587
18	1.30905
19	1.29095
20	1.27501
21	1.25691
22	1.24009
23	1.22199
24	1.1923
25	1.1742
26	1.15738
27	1.13928
28	1.12335
29	1.10525
30	1.08843
31	1.07034
32	1.65
33	1.6319
34	1.61508
35	1.59698
36	1.58104
37	1.56294
38	1.54612
39	1.52802
40	1.49833
41	1.48022
42	1.4634
43	1.4453
44	1.42937
45	1.41127
46	1.39445
47	1.37635
48	1.34397
49	1.32587
50	1.30905
51	1.29095
52	1.27501
53	1.25691
54	1.24009
55	1.22199
56	1.1923
57	1.1742
58	1.15738
59	1.13928
60	1.12335
61	1.10525
62	1.08843
63	1.07034
0	1.65
1	1.6338
2	1.61319
3	1.59699
4	1.57896
5	1.56277
6	1.54215
7	1.52596
8	1.50321
9	1.48701
10	1.4664
11	1.4502
12	1.43217
13	1.41598
14	1.39536
15	1.37917
16	1.34107
17	1.32488
18	1.30426
19	1.28807
20	1.27004
21	1.25384
22	1.23323
23	1.21703
24	1.19428
25	1.17809
26	1.15748
27	1.14128
28	1.12325
29	1.10706
30	1.08645
31	1.07025
32	1.65
33	1.6338
34	1.61319
35	1.59699
36	1.57896
37	1.56277
38	1.54215
39	1.52596
40	1.50321
41	1.48701
42	1.4664
43	1.4502
44	1.43217
45	1.41598
46	1.39536
47	1.37917
48	1.34107
49	1.32488
50	1.30426
51	1.28807
52	1.27004
53	1.25384
54	1.23323
55	1.21703
56	1.19428
57	1.17809
58	1.15748
59	1.14128
60	1.12325
61	1.10706
62	1.08645
63	1.07025
0	1.65
1	1.63223
2	1.61381
3	1.59604
4	1.57816
5	1.56039
6	1.54197
7	1.5242
8	1.49949
9	1.48172
10	1.4633
11	1.44553
12	1.42765
13	1.40988
14	1.39146
15	1.37369
16	1.34163
17	1.32386
18	1.30544
19	1.28767
20	1.26979
21	1.25202
22	1.2336
23	1.21583
24	1.19112
25	1.17335
26	1.15493
27	1.13717
28	1.11928
29	1.10152
30	1.0831
31	1.06534
32	1.65
33	1.63223
34	1.61381
35	1.59604
36	1.57816
37	1.56039
38	1.54197
39	1.5242
40	1.49949
41	1.48172
42	1.4633
43	1.44553
44	1.42765
45	1.40988
46	1.39146
47	1.37369
48	1.34163
49	1.32386
50	1.30544
51	1.28767
52	1.26979
53	1.25202
54	1.2336
55	1.21583
56	1.19112
57	1.17335
58	1.15493
59	1.13717
60	1.11928
61	1.10152
62	1.0831
63	1.06534
0	1.65
1	1.63334
2	1.61471
3	1.59804
4	1.57806
5	1.5614
6	1.54277
7	1.52611
8	1.50181
9	1.48515
10	1.46652
