0	1.65
1	1.66898
2	1.68745
3	1.70639
4	1.72502
5	1.74396
6	1.76241
7	1.78135
8	1.80087
9	1.8198
10	1.83826
11	1.85719
12	1.87581
13	1.89475
14	1.9132
15	1.93214
16	1.95238
17	1.97132
18	1.98977
19	2.0087
20	2.02732
21	2.04626
22	2.06471
23	2.08363
24	2.10313
25	2.12204
26	2.14043
27	2.15926
28	2.17771
29	2.19635
30	2.21433
31	2.23252
32	1.64979
33	1.63092
34	1.61242
35	1.59345
36	1.57482
37	1.55589
38	1.53744
39	1.51851
40	1.499
41	1.48008
42	1.46164
43	1.44271
44	1.4241
45	1.40517
46	1.38673
47	1.3678
48	1.34756
49	1.32862
50	1.31017
51	1.29123
52	1.2726
53	1.25366
54	1.2352
55	1.21625
56	1.19672
57	1.17777
58	1.1593
59	1.14034
60	1.1217
61	1.10274
62	1.08427
63	1.06532
0	1.65
1	1.66998
2	1.68529
3	1.70538
4	1.72656
5	1.74667
6	1.76203
7	1.78215
8	1.80038
9	1.82051
10	1.83588
11	1.85601
12	1.87724
13	1.89737
14	1.91275
15	1.93289
16	1.95616
17	1.97631
18	1.99169
19	2.01184
20	2.03308
21	2.05324
22	2.06863
23	2.08879
24	2.10705
25	2.12721
26	2.14259
27	2.16273
28	2.18392
29	2.20396
30	2.21918
31	2.23897
32	1.64978
33	1.62967
34	1.61422
35	1.59401
36	1.57273
37	1.55254
38	1.53713
39	1.51695
40	1.49867
41	1.47849
42	1.46308
43	1.4429
44	1.42162
45	1.40143
46	1.38602
47	1.36583
48	1.34251
49	1.32232
50	1.30691
51	1.28672
52	1.26543
53	1.24524
54	1.22983
55	1.20963
56	1.19134
57	1.17114
58	1.15573
59	1.13553
60	1.11425
61	1.09407
62	1.07866
63	1.05851
0	1.65
1	1.66956
2	1.68765
3	1.70727
4	1.72233
5	1.74196
6	1.76007
7	1.77971
8	1.79654
9	1.81619
10	1.8343
11	1.85394
12	1.86902
13	1.88866
14	1.90678
15	1.92643
16	1.95433
17	1.97398
18	1.9921
19	2.01176
20	2.02683
