0	1.65
1	1.66748
2	1.68633
3	1.70381
4	1.72464
5	1.74211
6	1.76096
7	1.77843
8	1.80196
9	1.81943
10	1.83827
11	1.85574
12	1.87655
13	1.89401
14	1.91284
15	1.9303
16	1.9572
17	1.97465
18	1.99347
19	2.01091
20	2.0317
21	2.04914
22	2.06794
23	2.08538
24	2.10884
25	2.12627
26	2.14505
27	2.16248
28	2.18322
29	2.20064
30	2.2194
31	2.23681
32	1.65
33	1.6327
34	1.61399
35	1.5967
36	1.57587
37	1.55859
38	1.53989
39	1.52262
40	1.49876
41	1.4815
42	1.46281
43	1.44556
44	1.42476
45	1.40752
46	1.38886
47	1.37163
48	1.34357
49	1.32635
50	1.3077
51	1.29048
52	1.26971
53	1.25251
54	1.23388
55	1.21668
56	1.19285
57	1.17566
58	1.15706
59	1.13988
60	1.11915
61	1.10198
62	1.08339
63	1.06624
0	1.65
1	1.66714
2	1.68601
3	1.70315
4	1.7235
5	1.74064
6	1.7595
7	1.77664
8	1.80348
9	1.82061
10	1.83946
11	1.85659
12	1.87693
13	1.89405
14	1.9129
15	1.93002
16	1.95878
17	1.97589
18	1.99472
19	2.01183
20	2.03214
21	2.04924
22	2.06806
23	2.08516
24	2.11192
25	2.12901
26	2.14782
27	2.1649
28	2.18517
29	2.20225
30	2.22103
31	2.2381
32	1.65
33	1.633
34	1.61402
35	1.59702
36	1.57574
37	1.55876
38	1.5398
39	1.52282
40	1.49762
41	1.48065
42	1.46171
43	1.44475
44	1.4235
45	1.40655
46	1.38763
47	1.37069
48	1.34324
49	1.3263
50	1.30739
51	1.29047
52	1.26925
53	1.25234
54	1.23345
55	1.21655
56	1.19138
57	1.17448
58	1.15561
59	1.13873
60	1.11755
61	1.10068
62	1.08183
63	1.06497
0	1.65
1	1.66791
2	1.68609
3	1.704
4	1.72377
5	1.74168
6	1.75985
7	1.77775
8	1.80087
9	1.81876
10	1.83693
11	1.85482
12	1.87458
13	1.89247
14	1.91063
15	1.92852
16	1.95614
17	1.97402
18	1.99216
19	2.01004
20	2.02977
21	2.04764
22	2.06577
23	2.08364
24	2.10668
25	2.12454
26	2.14266
27	2.16051
28	2.18021
29	2.19805
30	2.21615
31	2.23398
32	1.65
33	1.63254
34	1.61391
35	1.59646
36	1.57553
37	1.55809
38	1.53948
39	1.52205
40	1.4994
41	1.48198
42	1.46339
43	1.44598
44	1.42508
45	1.40768
46	1.3891
47	1.37171
48	1.34412
49	1.32674
50	1.30817
51	1.2908
52	1.26993
53	1.25256
54	1.23402
55	1.21667
56	1.19405
57	1.1767
58	1.15818
59	1.14084
60	1.12001
61	1.10268
62	1.08418
63	1.06687
0	1.65
1	1.66755
2	1.68581
3	1.70336
4	1.72451
5	1.74206
6	1.76031
7	1.77785
8	1.80047
9	1.81801
10	1.83625
11	1.85378
12	1.87492
13	1.89246
14	1.91069
15	1.92822
16	1.96027
17	1.97779
18	1.99601
19	2.01353
20	2.03464
21	2.05215
22	2.07036
23	2.08786
24	2.11041
25	2.12791
26	2.1461
27	2.16359
28	2.18467
29	2.20215
