

channel	3	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	4	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	5	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	6	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	7	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	8	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	9	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	10	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	11	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	12	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	13	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	14	amp	0.0520009	start	5.01005e-05	out	6.43726e-05
channel	15	amp	0.0520009	start	5.01005e-05	out	6.43726e-05


channel	0	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	1	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	2	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	3	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	4	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	5	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	6	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	7	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	8	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	9	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	10	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	11	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	12	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	13	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	14	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	15	amp	0.104001	start	7.51005e-05	out	7.51108e-05
channel	0	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	1	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	2	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	3	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	4	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	5	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	6	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	7	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	8	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	9	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	10	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	11	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	12	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	13	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	14	amp	0.104001	start	7.51005e-05	out	9.04243e-05
channel	15	amp	0.104001	start	7.51005e-05	out	9.04243e-05


channel	0	amp	0.208001	start	0.000100101	out	0.000100111
channel	1	amp	0.208001	start	0.000100101	out	0.000100111
channel	2	amp	0.208001	start	0.000100101	out	0.000100111
channel	3	amp	0.208001	start	0.000100101	out	0.000100111
channel	4	amp	0.208001	start	0.000100101	out	0.000100111
channel	5	amp	0.208001	start	0.000100101	out	0.000100111
channel	6	amp	0.208001	start	0.000100101	out	0.000100111
channel	7	amp	0.208001	start	0.000100101	out	0.000100111
channel	8	amp	0.208001	start	0.000100101	out	0.000100111
channel	9	amp	0.208001	start	0.000100101	out	0.000100111
channel	10	amp	0.208001	start	0.000100101	out	0.000100111
channel	11	amp	0.208001	start	0.000100101	out	0.000100111
channel	12	amp	0.208001	start	0.000100101	out	0.000100111
channel	13	amp	0.208001	start	0.000100101	out	0.000100111
channel	14	amp	0.208001	start	0.000100101	out	0.000100111
channel	15	amp	0.208001	start	0.000100101	out	0.000100111
